N_DEATH_ILL,TTL_MDCR_SPND,MDCR_SPND_INP,MDCR_SPND_OUTP,MDCR_SPND_LTC,MDCR_SPND_HOME,MDCR_SPND_HSPC,MDCR_SPND_AMBLNC,MDCR_SPND_EQP,MDCR_SPND_OTHER,TTL_PARTB,PARTB_EVAL_MGMT,PARTB_PROCS,PARTB_IMAG,PARTB_TESTS,PARTB_OTHER,HOSP_REIMB_P_DCD,HOSP_DAYS_P_DCD,REIMB_P_PTNT_DAY,HOSP_REIMB_RATIO,HOSP_DAY_RATIO,REIMB_P_DAY_RATIO,MD_PYMT_P_DCD,MD_VISIT_P_DCD,PYMT_P_MD_VISIT,MD_VISIT_PYMT_RATIO,MD_VISIT_RATIO,PYMT_P_VISIT_RATIO,HOSP_BEDS,TTL_IC_BEDS,HI_IC_BEDS,INT_IC_BEDS,MED_SURG_BEDS,SNF_BEDS,TOTAL_FTE,MS_FTE,PC_FTE,MS_PC_RATIO,RNS_REQ,HOSP_DAYS_P_DCD2,TTL_IC_DAYS_P_DCD,HI_IC_DAYS_P_DCD,INT_IC_DAYS_P_DCD,MED_SURG_DAYS_P_DCD,SNF_DAYS_P_DCD,TTL_MD_VISIT_P_DCD,MS_VISIT_P_DCD,PC_VISIT_P_DCD,MS_PC_RATIO_P_DCD,HHA_VISIT_P_DCD,PCT_DTHS_HOSP,PCT_DTHS_W_ICU,PCT_DTHS_HSPC,HSPC_DAYS_P_DCD,PCT_PTNT_10_MD,N_MD_P_DCD,TTL_COPAY_P_DCD,MD_COPAY_P_DCD,EQP_COPAY_P_DCD,QUAL_SCORE,AMI_SCORE,CHF_SCORE,PNEUM_SCORE
0.050191622,1.5989841,2.1375422,2.2766292,-0.23404244,-0.31468436,-0.65865886,-0.4859556,-0.27110374,0.4355264,0.5816096,0.48304424,0.96671164,1.3099301,0.39583915,0.005570081,2.3366477,0.44941217,2.6720777,2.35399,0.46663356,2.6530423,0.4513674,-0.042852722,1.6014816,0.46075118,-0.06489858,1.6014982,0.44818425,0.4202577,0.6694967,0.14863883,0.30549005,-0.07097013,0.52056116,0.19377096,0.6184541,-0.17469864,0.51246715,0.6270525,0.57586837,0.8711041,0.08921423,0.48641145,0.34902456,0.043351013,-0.09814716,0.29674372,-0.21781716,-0.47511914,0.38811192,1.0078995,-0.08064453,-0.6842929,1.1526617,1.0899713,0.6550082,0.72040737,-0.12543246,-0.19825782,-0.0408878,0.72122246,-0.77555734
-0.075819656,-0.80945396,-0.58759207,-0.2683242,-0.65675426,-0.37535992,-1.3635217,0.5790015,-0.72631794,-0.89577746,-1.4949609,-1.0556813,-1.7003324,-1.0377264,-1.2169462,-1.5738839,-0.5003282,-0.7156202,0.14872697,-0.4811908,-0.6984489,0.12512054,-0.8753491,-1.1858977,0.38149458,-0.861886,-1.179207,0.35389462,-0.7099569,-0.7774342,0.26688072,-1.172986,-0.4003276,-0.15882364,-1.0762115,-1.6077725,-0.05030003,-2.1483724,-0.6634039,-0.72274655,-0.90128195,-0.2122307,-1.1305268,-0.33860624,0.08601392,-1.1337768,-1.4261953,-0.18743588,-1.8396604,-0.016767683,0.075478084,-0.5388458,-1.6676937,-1.4294053,-0.80498946,-0.83477855,-1.4779187,-1.4476029,-0.7237775,-0.051098116,-0.13573466,0.022407465,0.016085902
-0.07312837,0.51105964,-0.14858314,0.031670317,1.1846479,2.8873827,-0.5150757,1.3932068,1.5829145,-0.4486978,0.27756798,-0.015924826,-0.0043659355,0.52889156,-0.12870754,0.7936854,-0.16378945,0.62292784,-1.0017039,-0.14266181,0.61226934,-0.98469895,-0.027887018,0.3794186,-0.8384924,-0.039706163,0.38082463,-0.7897422,0.61104816,0.60451776,0.42792696,0.5331115,0.3826885,-1.0666455,0.160725,-0.02682633,0.253679,-0.21760455,0.6420122,0.38885248,0.4203788,0.09729345,0.42187083,0.22859341,-0.9134268,0.2355352,0.057079338,0.48296663,-0.15543863,2.4512792,0.6823551,0.5261264,-0.058754116,0.038904212,0.6523732,0.519675,0.6234612,0.35876167,1.733711,-0.46314347,-0.45189568,-0.47986698,-0.24779423
-0.07760915,0.7188377,0.11058283,-0.17832583,1.037778,1.8730705,-0.40964746,4.2281756,2.8219414,0.5448125,1.1582736,0.60849935,0.50989485,0.4289913,1.2570353,2.1201043,-0.009605981,0.54856426,-0.72494924,-0.01571329,0.5637237,-0.7380723,0.61696345,0.8235315,0.032926872,0.6037393,0.8265481,0.04199401,0.5477122,1.7653579,-0.014950428,2.3112977,-0.38929936,-0.7737997,0.61052006,0.81879616,0.253679,0.89795005,0.69183725,0.5079525,1.5865499,0.09729345,2.085154,-0.33860624,-0.86082447,0.9201913,1.0401797,0.70643425,0.9361868,1.8166386,0.2777702,1.2868209,0.30243632,0.1265646,0.5001113,0.3058138,1.8047206,1.4082799,2.930401,-1.0223508,-1.2106826,-0.6545699,-0.6059191
-0.10439518,-1.0409849,-1.2099216,-0.16132614,-2.263375,0.8896684,2.3134124,-0.47120547,0.21124248,-0.7666211,-0.75346667,-1.1364667,-0.73472565,-0.63812536,-0.44186974,0.16512717,-1.1260085,-1.9550166,1.4131155,-1.1159327,-1.9606217,1.4199101,-1.194852,-1.4261556,-0.31564084,-1.1836088,-1.4466411,-0.2699072,-1.9404818,-1.7908658,-2.0280306,-1.124927,-1.2936279,-3.3801272,-1.3460886,-1.0930457,-1.3878077,-0.56085235,-2.0983653,-1.8740461,-1.834219,-1.9146141,-1.1305268,-1.2151874,-3.4383287,-1.4220529,-1.1157424,-1.6772192,-0.6856565,0.9351932,-1.5796415,-2.2630866,1.9879922,1.7044495,-1.5010431,-1.4050746,-0.8119267,-0.85666627,-0.029269869,-1.7287178,-1.0209864,0.044245124,-2.679272
-0.07448106,-1.345773,-1.1193377,-0.3723223,-1.1057869,-1.0737014,-0.8052542,-1.2972109,0.38307834,-1.5812995,-1.5814847,-1.3151453,-0.87149715,-1.4327867,-1.890245,-1.6319046,-1.0565308,-1.2857426,0.045622323,-1.0736165,-1.2809902,0.063463956,-1.2873911,-1.4115944,-0.8384924,-1.2908496,-1.4020687,-0.7897422,-1.2799795,-0.86956435,0.025311137,-1.1489565,-1.0399746,-0.69570756,-1.4135578,-1.3504092,-1.2054205,-1.2044414,-1.1716193,-1.4373462,-1.0567715,-0.36699286,-1.1305268,-1.1636239,-0.9134268,-1.3860185,-1.2882162,-1.1930395,-1.3094425,-1.074502,-1.2302275,-1.5277488,-0.9343675,-0.6842929,-1.7729391,-1.7615097,-1.4498769,-1.570637,0.17374006,0.6258374,0.5598186,-0.5235423,1.0716121
-0.0787223,-1.2482926,-0.8714326,-1.2463063,-1.1357926,-0.8951091,-0.647614,-0.50955576,-0.5484528,-1.6607804,-0.98693585,-0.7334899,-0.9234703,-0.45194754,-1.7180058,-0.9872296,-0.8825509,0.0032296437,-1.4304022,-0.8620359,0.029727675,-1.4162954,-0.7944993,-0.8728345,-0.31564084,-0.79039216,-0.8672007,-0.3738741,0.0048335223,-1.2380849,-0.8201825,-1.124927,0.74662596,-0.022162504,-0.98625255,-0.9092148,-0.9014414,-0.68957007,-0.26480353,-0.08754715,-1.212261,-0.83127916,-1.1305268,0.6926662,-0.124394886,-0.7974546,-0.75354755,-0.6343708,-0.6856565,-0.5808927,-0.18198524,-0.86848015,-0.3542737,-0.7281232,-0.43521073,-0.40705645,-0.99945605,-0.95919466,-0.5955607,0.8024286,0.4965874,0.45916727,0.9396707
0.064141214,-0.27830884,-0.2497655,-1.2333065,-0.7346638,0.39396048,1.0623311,0.22499913,0.78101397,0.33617535,-0.213539,-0.3067525,-0.46665356,-0.038723662,-0.2539724,0.14901029,-0.27914152,0.4989882,-1.061396,-0.26961008,0.5151786,-1.0463555,-0.32790807,-0.028291583,-0.8384924,-0.32568175,-0.020326287,-0.89370906,0.51152015,-0.27993146,0.58897364,-0.71642476,0.7907393,-0.031923883,-0.13164207,-0.13712479,0.010496011,-0.21760455,0.4626421,0.5079525,-0.12383448,0.8711041,-0.68698466,0.6926662,-0.124394886,-0.016706528,-0.18438405,0.259499,-0.3425744,0.40632617,1.08694,0.6529088,0.38999757,1.5510439,-0.4025833,-0.40705645,0.01530539,-0.14828803,0.9430408,-0.37484902,-0.5151293,0.044245124,-0.32318917
-0.095673166,-1.4406666,-1.1335794,-0.9233122,-0.55515605,-1.3209829,-1.662737,-0.93435854,-0.9463884,0.117603086,-1.0898943,-1.0224167,-0.7866988,-0.9832354,-0.35575014,-1.0130166,-1.120869,-0.9634995,-0.6218446,-1.1159327,-0.98971957,-0.61475915,-0.8607377,-0.6471376,-1.1870601,-0.861886,-0.64433897,-1.2056097,-0.9633002,-1.5144753,-1.3435833,-1.172986,-0.26798674,-0.38333866,-0.9637627,-0.98274726,-0.59746236,-1.0328176,-1.1716193,-0.8815467,-1.52324,-1.2955655,-1.1305268,-0.18391532,0.13861574,-0.50917846,-0.7018054,0.07327611,-0.935171,-0.6514082,-1.1934472,-2.0348785,-1.7662002,-1.7800463,-0.90287197,-1.0486394,-1.148428,-1.0524024,-0.9588416,1.0084535,0.87597966,0.37181497,1.0904605
-0.10311294,-0.74689716,-0.6188907,1.4926436,-0.82310164,-1.2511487,-0.81529504,-0.851758,-0.94337374,-0.34934676,0.306087,-0.7458453,0.45518625,-0.946908,-0.12087848,2.3779745,-0.6063531,-0.6660444,-0.11717449,-0.60813904,-0.64990383,-0.121505775,-0.7311831,-0.46512404,-1.1870601,-0.71889836,-0.46604976,-1.2056097,-0.664717,-0.5378958,-0.77992094,-0.2598635,-0.4885547,0.13402213,-0.71637535,-0.2841896,-1.327012,0.81213826,-0.71322894,-0.64334667,-0.6680478,-0.9860413,-0.24344249,-0.44173336,0.13861574,-0.64130485,-0.30511567,-1.2302842,0.4995367,-1.3213067,0.075478084,-0.84312356,-0.57317704,-0.5089725,-0.63097596,-0.5496304,-0.075830355,0.11082928,-1.0977432,1.096748,1.1605251,1.5510668,0.27996746
-0.052133538,1.5443057,1.5119007,0.20866708,1.1246365,1.001861,0.99104154,0.11289839,-0.644922,-0.26986593,1.4033438,1.6948262,0.7642898,0.42445037,0.16879657,1.1692086,1.3626269,1.5152934,0.0076364,1.380719,1.5346261,0.0018073757,1.6904154,1.5079025,1.2529138,1.6761478,1.495133,1.2895976,1.515846,2.0786002,0.54871184,2.4074156,0.60325646,1.3054053,1.6450489,1.6644186,1.4087992,0.940856,1.5986533,1.4607521,1.8197843,0.5615801,2.1960394,0.6926662,1.5062712,1.62887,1.6093434,1.4885706,1.0297545,0.54735744,-0.16359496,0.703622,1.254666,0.41146055,1.6638262,1.7315543,1.3385262,1.518265,-0.542137,-1.5226952,-1.0209864,-0.1304578,-2.1703587
-0.07415698,-1.0193486,-1.1812726,-1.0113106,-0.07348563,-0.33185667,0.456872,-1.0936596,-0.4158076,-0.4188925,-1.6858932,-1.2163018,-0.8660263,-0.8560896,-0.9585874,-2.5473433,-1.1380006,-1.7071373,0.76735485,-1.1582488,-1.7178965,0.74168706,-1.1860852,-1.4625583,-0.14135697,-1.1836088,-1.4466411,-0.16594034,-1.7052345,-1.0906768,-0.45782822,-1.124927,-1.4369969,0.30972952,-1.3685783,-1.1298121,-1.630991,-0.43213433,-1.6200448,-1.6755462,-1.1345162,-0.676517,-1.1305268,-1.4214419,0.19121808,-1.4580876,-1.1157424,-1.9006864,-0.5297102,-0.51037693,-1.3773494,-1.0206192,0.16014922,0.49912074,-1.2617745,-1.3337876,-1.7583364,-1.7812862,-0.51008284,1.2733392,1.0340601,0.74306184,1.2600988
0.17669608,1.5486565,0.71668345,0.7736567,3.2539883,1.863912,-0.31928042,3.1750188,-1.4106467,-0.29967126,0.5047533,0.6750285,-0.27790892,0.5379734,0.60722363,0.38431668,0.7554105,0.37504858,0.5665721,0.7459771,0.36954343,0.5567173,0.6549531,0.11731924,1.7757654,0.63948625,0.113390595,1.809432,0.36675265,-0.55632186,-0.014950428,-0.7404544,0.77971107,2.086327,0.27317375,0.009940002,0.43606654,-0.2605107,0.2234821,0.38885248,-0.5125582,0.09729345,-0.7978702,0.8473566,2.0848944,0.079385675,-0.09814716,0.22225465,-0.21781716,1.8166386,0.35133135,0.04435334,-0.55128664,-0.7719533,1.3266753,1.2325453,0.15726684,0.4128221,-1.4076004,0.5669744,0.9075953,0.61203253,-0.097005785
-0.10618467,0.13677694,-0.52996284,1.1786493,0.7640418,-0.006727227,1.8585651,-0.48300555,0.17506652,-0.05129367,0.31962144,0.039199375,0.523572,-0.0886738,-0.3087758,0.78723866,-0.55971736,-0.78998405,0.14330041,-0.56582296,-0.7955393,0.12512054,0.0032840013,-0.1739024,0.55577844,-0.0039590253,-0.15404344,0.5618284,-0.77329284,-0.64845204,-1.2227985,-0.09165661,-0.5657536,0.9930363,-0.13164207,0.41436788,-1.0230329,1.7131628,-0.88263416,-0.76244664,-0.6680478,-0.9860413,-0.24344249,-0.5448607,1.0328518,-0.31699425,0.17781095,-1.1185504,1.2480798,-0.19305675,-1.873885,-1.2995403,2.1740596,1.3099785,-0.39170742,-0.40705645,-0.047788586,-0.019661447,-0.16817139,-0.61030316,-0.29381517,-0.50170463,-0.71901083
-0.08638753,0.09115277,-0.29199383,1.8526369,0.11128629,0.61033183,0.021102065,-0.7396573,0.1268319,1.2700751,1.3559732,0.7368057,2.878777,1.9638228,1.8442144,0.49713483,-0.43161184,-0.4429529,-0.13888073,-0.4388747,-0.45572326,-0.121505775,0.7182692,0.84537333,0.20721072,0.71098006,0.8265481,0.24992774,-0.4475654,1.0835946,-0.5786129,1.7586182,-1.1943723,0.9442287,0.8354176,1.0761594,-0.11109607,1.5844451,-0.29469848,-0.32574677,1.0423368,-0.52175486,1.8633828,-1.0604968,1.2958624,0.84812194,1.0056851,0.18500993,1.2792691,0.26529488,-0.6417407,0.45005715,1.1889946,-0.026840826,1.217917,1.0899713,1.3087319,1.3859102,0.034838527,-0.93405634,-1.1474514,-0.021267848,-0.8321039
-0.07156433,1.4024945,1.3002622,1.5586424,1.0777856,1.3109629,-0.82232356,0.962504,-1.0096964,1.4985825,1.4927678,1.0922617,1.0597162,1.3190119,1.6171718,1.6994538,1.3399752,0.94517076,0.61541116,1.3384029,0.9520848,0.6183739,1.0747877,0.8963369,1.07863,1.0684497,0.9156927,1.081664,0.9367752,0.088589124,0.30714247,-0.09165661,1.0995344,1.9691889,0.92537653,0.59819883,1.0440246,0.039831154,0.8313475,1.0637524,0.18714459,0.4068178,-0.021671345,1.2598655,1.8218837,0.87214506,0.729727,0.92990154,0.40596887,1.6050918,0.994989,0.8050478,-0.9781483,-1.5608958,1.0982825,0.9473974,1.0142933,1.2647401,-1.065689,1.3616359,0.74951476,1.703932,1.1470057
-0.06912667,4.0466967,4.987043,-0.63231754,2.7665272,0.8221239,-1.5271864,1.0274044,-0.06912125,1.5283878,1.4444305,2.3487134,0.52904284,1.4143713,1.8050691,-0.3522246,5.421459,3.2752364,2.270512,5.4007516,3.2822502,2.283103,2.366437,1.6171106,2.6471846,2.3553402,1.62885,2.5372014,3.2802017,0.4571097,2.038391,-0.6203067,3.7242935,2.2717962,1.5326,0.70849746,2.7463074,-0.68957007,3.0236497,3.3663507,0.65361303,2.1092014,-0.5760991,3.941173,1.7166796,1.4727205,0.7124796,2.605908,-0.3425744,0.86467767,2.3374748,1.3628901,-2.3244038,-1.977282,2.0118532,1.8741282,1.3472893,1.432514,0.0027843302,-0.08052961,-0.54674494,1.5729045,-0.5305242
-0.10157708,-0.25267464,-0.29679626,0.0016708678,-0.37828034,0.92286825,-1.1948366,0.74420255,1.2573308,0.7435146,0.13787319,-0.29344666,-0.5158913,-0.9060397,-0.5045022,1.6865604,-0.29417917,-0.26943767,-0.17686665,-0.3119262,-0.261543,-0.18316236,-0.28797022,-0.15206084,-0.48992467,-0.28993484,-0.15404344,-0.47784096,-0.257558,0.40183157,1.957868,-0.64433616,-0.55472535,0.15354526,-0.33404976,-0.2841896,-0.23268756,-0.21760455,0.083971806,-0.44484678,0.031655055,1.0258664,-0.68698466,-0.5448607,0.4542287,-0.2569367,-0.16713661,-0.22468024,-0.03068138,1.8871545,0.1306486,0.018996758,-1.0328741,-0.9472739,-0.7723618,-0.6922043,0.38160098,0.1853954,1.2635828,0.3609495,0.43335372,0.32813966,0.1480274
-0.014497831,-0.78617156,-0.5235044,-1.2953054,-0.43565965,-0.43603548,-0.8444133,-0.19390364,-0.07213592,-0.8858423,-0.5224144,-0.4550176,-0.44750556,0.34271377,-0.9742455,-0.6294349,-0.5349719,0.52377623,-1.4358287,-0.5235069,0.5151786,-1.4162954,-0.50908965,-0.596174,-0.14135697,-0.5044166,-0.5997667,-0.06197348,0.53866404,-0.8327123,-0.055212185,-1.0528383,1.1546763,0.6123367,-0.60392654,-0.8724486,-0.11109607,-1.1615355,0.3231322,0.6270525,-0.6680478,0.2520558,-1.1305268,1.2598655,0.6120352,-0.42509776,-0.75354755,0.29674372,-1.0911173,-0.1577988,0.70074505,-0.18385491,-1.0438192,-1.1006793,0.065077715,0.02066596,-0.5209934,-0.54162437,-0.061324067,-0.9046226,-0.6099762,-0.5235423,-1.0017407
-0.067928985,-0.61802065,-0.49088094,0.15666804,-0.9262791,0.50271857,-0.67372,0.19254892,-1.0338137,-1.7899368,-0.87769353,-0.6916715,-1.1942779,-1.1421677,-1.757151,-0.28131032,-0.4279952,0.10238127,-0.8497601,-0.4388747,0.12681809,-0.8613854,-0.71267533,-0.8145902,-0.14135697,-0.71889836,-0.8226284,-0.16594034,0.11340933,-1.1275288,-0.45782822,-1.1970158,0.8127962,0.15354526,-0.6938859,-0.9459811,-0.17189153,-1.1615355,-0.11532838,-0.1272469,-1.1345162,-0.676517,-1.2414124,0.5895386,-0.07179256,-0.9055581,-1.0122582,-0.44814786,-1.1846853,1.1819981,0.25938025,-0.6909848,-0.7154641,-0.66237795,-0.7723618,-0.83477855,-0.93110424,-0.8026058,-1.0763737,-0.16882408,-0.26219955,-0.41435233,0.12917903
0.10939988,1.5112635,1.7589778,0.82265586,0.78825694,0.047079407,-0.28614584,0.56425136,-0.49418885,1.26014,1.820978,1.9894556,1.3031695,1.9320364,1.4136163,0.9516308,1.6839377,1.4161417,0.46889403,1.6769321,1.437536,0.4950607,1.9923847,1.87921,1.2529138,1.9978706,1.8962842,1.1856308,1.4253662,1.7653579,0.62923497,1.9268248,0.6804553,0.78804445,1.7574975,2.0688465,0.6792495,2.0564106,1.4990033,1.6195519,1.897529,0.8711041,2.085154,0.8473566,0.87504584,1.905135,2.195754,0.7436786,2.246137,-0.12254102,1.3260127,1.9460895,-0.20104142,-0.4213121,2.425135,2.6582859,1.6031704,1.7922955,-0.51008284,1.4499326,1.0972939,1.3763622,1.2035522
-0.06467408,-0.46209893,-0.36171195,-0.45732072,0.34343562,-1.0702668,-0.81529504,0.7235524,-1.1423416,-0.5977244,0.155758,0.17796029,-0.25602546,-0.17949224,-0.26180148,0.48424134,-0.43770304,0.17674534,-0.9365851,-0.4388747,0.17536315,-0.923042,0.13576083,0.23380779,0.032926872,0.13902867,0.24710774,-0.06197348,0.17674491,0.9730384,-0.17599688,1.3741454,-0.3672425,1.0711285,0.11574531,0.08347231,0.19288297,-0.04598092,0.25337705,0.07125298,0.88684744,-0.057468526,1.3089551,-0.49329692,1.1380565,0.19950077,0.07432662,0.33398846,-0.03068138,-0.9334708,-0.09003416,0.6529088,-0.57317704,-0.5966327,0.16296044,0.16323988,-0.08284079,0.10523682,-1.1084279,-0.22768931,-0.10411904,-0.8947875,0.1480274
-0.08841656,-0.82274145,-0.45411745,-0.5193196,-0.77625066,-1.0267637,-1.148649,-0.28830427,-0.17463449,-0.63746476,-0.9323147,-0.7734074,-0.469389,-1.1376268,-0.8724678,-0.93726724,-0.43046975,-0.046346404,-0.6598305,-0.4388747,-0.06736246,-0.6764157,-0.63864416,-0.45784363,-0.8384924,-0.64740425,-0.46604976,-0.89370906,-0.058502395,0.21757129,-0.21625844,0.41296378,-0.20181651,0.3194909,-0.46898836,-1.1665782,0.5576581,-1.7622187,-0.04557324,-0.20664716,0.031655055,-0.36699286,0.31098524,-0.28704268,0.2438199,-0.54521286,-0.9605161,0.37123284,-1.371821,-0.7924395,0.2042094,-0.0063598203,-0.56223184,-0.9472739,-0.7071067,-0.6922043,-0.96440387,-1.0020702,-0.14680193,0.037198603,0.30689126,-0.8292745,0.22342235
-0.10071756,-1.0608572,-0.7381236,-0.75531524,-0.88363945,-0.9958534,-1.0221351,-1.3503113,0.89858586,-0.8262317,-1.6873434,-1.3474594,-0.68001705,-0.96507174,-1.5222794,-2.2830265,-0.6291951,-1.2857426,0.9518579,-0.60813904,-1.2809902,0.9266568,-1.3020024,-1.3242282,-1.1870601,-1.2908496,-1.3129241,-1.1016428,-1.2799795,-0.6116,0.42792696,-1.076868,-1.1943723,-0.11977776,-1.3910681,-1.5342401,-0.8406457,-1.7193129,-1.0819343,-1.2388463,-0.6680478,0.09729345,-1.0196413,-1.1636239,-0.28220138,-1.1938343,-1.3054637,-0.5598817,-1.5901461,-0.9334708,-0.6785209,-0.86848015,-1.2736677,-1.2321697,-1.903449,-1.6902227,-1.2851316,-1.5333539,0.9537256,-0.61030316,-0.83129036,-2.4016092,0.9019739
-0.09226327,-1.2933288,-0.85172606,-0.5063198,-1.5621893,-1.7354084,0.04118363,-1.5509126,-0.93432975,-0.7070105,-1.083127,-1.0566317,-1.0000623,-0.9968582,-0.6454252,-0.7438647,-0.82240033,-0.6164686,-0.567579,-0.8197198,-0.6013588,-0.5531022,-1.0419192,-1.0621284,-0.8384924,-1.0406209,-1.0454901,-0.7897422,-0.62852496,-0.7774342,-0.65913624,-0.59627706,-0.30107185,-2.0330367,-0.04168271,0.41436788,-0.53666663,1.0695738,-0.7032641,-0.76244664,-0.74579245,-0.52175486,-0.68698466,-0.44173336,-2.1758776,-1.0016501,-0.47758946,-1.863442,0.84261894,-1.42708,-0.38427734,-0.5134895,0.17109422,0.30188522,-1.0007545,-1.0486394,-1.3219364,-1.2164478,-1.0763737,1.3322045,1.1289095,0.5028426,1.4297357
-0.055148903,0.08786031,0.1725177,0.89265454,-0.7967808,0.06883103,-0.10741994,0.06274805,1.2362282,-0.57785416,0.42451337,-0.14518158,0.50989485,-0.51097953,-0.18351093,1.580189,0.19140358,0.9203832,-0.8280539,0.19586742,0.9035397,-0.8613854,-0.14770062,0.31389362,-1.0127763,-0.14694694,0.29168004,-0.9976759,0.9186792,1.1204468,0.14609583,1.3741454,0.44885913,-0.7152307,0.22819409,0.34083557,-0.35427907,0.81213826,0.9210328,0.8652525,0.9645921,0.2520558,1.1980697,0.48641145,-0.59781384,0.19950077,0.41927418,-0.26192498,0.84261894,-0.2635723,1.601866,1.3375341,-0.25576726,0.23613995,0.36960134,0.23452683,0.8565584,0.6532979,1.4772774,0.21378979,0.08557709,0.3499773,0.16687578
-0.03301274,-0.6859866,-0.2626824,-1.6712985,-0.6788637,-0.52876604,-1.2048774,0.8799035,0.43131295,-0.64739984,-0.58331937,-0.36472797,-0.93441206,-0.7561893,-0.7158867,-0.36028305,-0.27228892,0.64771587,-1.1807803,-0.26961008,0.6608144,-1.1696687,-0.3454418,-0.101096995,-0.8384924,-0.36142868,-0.109470874,-0.7897422,0.638192,-0.09567116,-0.41756645,0.12460919,0.8458813,-0.14906226,-0.19911115,-0.4312544,0.37527052,-0.77538186,0.4626421,0.5476526,-0.12383448,-0.36699286,0.08921423,0.7957933,0.033411592,-0.08877563,-0.3223631,0.40847754,-0.5920887,-0.51037693,0.9765983,0.3739874,-1.1094902,-1.1006793,-0.17419063,-0.19319525,-0.20377092,-0.34402412,0.7186614,-0.13939258,0.21204199,-0.5672176,-0.21009748
0.023673315,-0.41094813,-0.33422214,-0.15932618,-0.43829173,-0.27919486,-0.0050039664,-0.7898076,0.3016824,-0.69707537,-0.5852528,-0.24307455,-0.60616046,-0.55638874,-0.59845084,-0.8615179,-0.3434798,0.0032296437,-0.60556495,-0.35424227,0.029727675,-0.61475915,-0.2723847,-0.18118311,-0.31564084,-0.2541879,-0.19861573,-0.3738741,0.013881363,0.2728494,-0.17599688,0.46102282,-0.14667453,0.44639105,-0.221601,-0.2841896,-0.17189153,-0.2605107,0.024181904,0.07125298,0.26488927,-0.2122307,0.5327564,-0.080788195,0.34902456,-0.16084449,-0.16713661,-0.18743588,-0.061870646,-0.33408788,0.5168429,0.551483,-0.25576726,0.30188522,0.42398053,0.44838804,-0.33696932,-0.42977515,0.40880418,0.92015684,0.4965874,0.83041245,1.0150657
-0.073776536,-0.5064296,-0.25208393,-0.7033162,-0.3698577,-0.64668274,-0.13051374,-1.3178611,-0.3645583,-1.1342199,-1.2063872,-0.6584069,-1.4459374,-1.1921178,-1.2169462,-1.3788697,-0.14551586,-0.41816533,0.30067065,-0.14266181,-0.4071782,0.31009027,-0.6854007,-0.5888933,-0.66420853,-0.6831512,-0.5997667,-0.68577534,-0.42042154,-0.574748,-0.86044425,-0.23583397,-0.15770276,0.58305216,-0.6713961,-0.68861765,-0.35427907,-0.68957007,-0.53385884,-0.52424663,-0.6680478,-0.83127916,-0.354328,-0.18391532,0.6120352,-0.7013624,-0.77079487,-0.44814786,-0.8104137,-0.47511914,0.24098963,-0.4120634,-0.507506,0.060819365,-0.09805988,-0.05062134,-1.0958496,-1.1083269,-0.3284424,0.007767111,0.33850688,0.5028426,-0.58707076
-0.061151456,-0.057713676,-0.16895209,-0.76331514,-0.18245369,0.6332283,1.1225758,-0.58330625,0.72072065,-0.7467509,-0.3745022,-0.14137991,-0.5213621,-0.17495131,-0.2226562,-0.59236604,-0.1746394,-0.12071,-0.16058697,-0.1849779,-0.11590752,-0.18316236,-0.1866644,-0.05013343,-0.31564084,-0.18269385,-0.06489858,-0.3738741,-0.13088615,-0.3904877,0.18635759,-0.6203067,0.07389343,0.25116053,-0.17662132,0.08347231,-0.59746236,0.64051414,-0.13525848,-0.1272469,-0.3570687,0.2520558,-0.68698466,0.12546629,0.13861574,-0.004694974,0.21230568,-0.4853926,0.71786153,0.65313095,-0.32910684,-0.5134895,1.0029272,0.8716771,0.31522214,0.3058138,-0.02675726,-0.17811447,0.85756296,-0.75746286,-1.179067,-0.2178101,-0.30434078
0.006919719,2.1963313,2.7188027,-0.96931136,1.2636104,1.2170875,-0.2971907,0.63800186,-0.47007155,0.018252054,1.1302379,1.9742489,0.5481909,0.02030832,0.113993175,0.066814214,2.6798487,1.936688,1.0441095,2.6925192,1.9229872,1.0499699,1.985566,1.7263187,1.4271977,1.9978706,1.717995,1.4975314,1.9320529,1.4705412,1.3942057,1.085791,1.4745001,0.7782827,1.9374155,1.5173537,2.4423282,0.16854888,1.9673587,1.8180517,1.5865499,1.4901527,1.087184,1.3629926,1.0328518,1.8931233,1.505859,2.4196851,0.43715817,-0.016767683,0.70074505,1.5657423,-0.058754116,-0.5966327,1.26142,1.3751192,1.231617,1.3523554,-0.23227979,-1.9347405,-1.3687631,0.0879221,-2.8112135
-0.089755155,-0.09569462,0.16473444,-0.63131756,-0.34090483,0.028762255,-0.72693616,-0.43580526,0.70866203,0.81306034,-0.5736519,-0.2725375,0.15702441,-0.43832478,-0.48101503,-1.2870035,0.2582164,-0.54210496,1.1906266,0.2381835,-0.5528137,1.1732838,-0.1866644,-0.3850382,0.55577844,-0.18269385,-0.3769049,0.45786148,-0.52899736,0.21757129,0.14609583,0.22072738,-0.7752931,0.026645126,-0.3565396,-0.10035864,-0.47587058,0.2543607,-0.39434856,-0.44484678,0.18714459,0.09729345,0.31098524,-0.75111496,-0.124394886,-0.4611322,-0.21887878,-0.70885986,0.21883292,-0.2988301,-0.56817955,0.018996758,-0.40899953,-0.5966327,-0.4025833,-0.33576918,-0.42459983,-0.56399417,0.6438683,-1.2578073,-1.179067,-0.72008455,-1.0771357
